ID,Name,BaseName,Types,ImageURL,RegionalForms,Link,HasRegionalForms
334,Altaria,Altaria,"['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png,"[{""name"": ""Altaria Mega"", ""types"": [""dragon"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png""}]",https://bulbapedia.bulbagarden.net/wiki/Altaria_(Pokémon),True
335,Zangoose,Zangoose,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png,[],https://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pokémon),False
336,Seviper,Seviper,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png,[],https://bulbapedia.bulbagarden.net/wiki/Seviper_(Pokémon),False
337,Lunatone,Lunatone,"['rock', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png,[],https://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pokémon),False
338,Solrock,Solrock,"['rock', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png,[],https://bulbapedia.bulbagarden.net/wiki/Solrock_(Pokémon),False
339,Barboach,Barboach,"['water', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png,[],https://bulbapedia.bulbagarden.net/wiki/Barboach_(Pokémon),False
340,Whiscash,Whiscash,"['water', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png,[],https://bulbapedia.bulbagarden.net/wiki/Whiscash_(Pokémon),False
341,Corphish,Corphish,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png,[],https://bulbapedia.bulbagarden.net/wiki/Corphish_(Pokémon),False
342,Crawdaunt,Crawdaunt,"['water', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,[],https://bulbapedia.bulbagarden.net/wiki/Crawdaunt_(Pokémon),False
343,Baltoy,Baltoy,"['ground', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,[],https://bulbapedia.bulbagarden.net/wiki/Baltoy_(Pokémon),False
344,Claydol,Claydol,"['ground', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,[],https://bulbapedia.bulbagarden.net/wiki/Claydol_(Pokémon),False
345,Lileep,Lileep,"['rock', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,[],https://bulbapedia.bulbagarden.net/wiki/Lileep_(Pokémon),False
346,Cradily,Cradily,"['rock', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,[],https://bulbapedia.bulbagarden.net/wiki/Cradily_(Pokémon),False
347,Anorith,Anorith,"['rock', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,[],https://bulbapedia.bulbagarden.net/wiki/Anorith_(Pokémon),False
348,Armaldo,Armaldo,"['rock', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,[],https://bulbapedia.bulbagarden.net/wiki/Armaldo_(Pokémon),False
349,Feebas,Feebas,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,[],https://bulbapedia.bulbagarden.net/wiki/Feebas_(Pokémon),False
350,Milotic,Milotic,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,[],https://bulbapedia.bulbagarden.net/wiki/Milotic_(Pokémon),False
351,Castform,Castform,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,"[{""name"": ""Castform Sunny"", ""types"": [""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png""}, {""name"": ""Castform Rainy"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png""}, {""name"": ""Castform Snowy"", ""types"": [""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png""}]",https://bulbapedia.bulbagarden.net/wiki/Castform_(Pokémon),True
352,Kecleon,Kecleon,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,[],https://bulbapedia.bulbagarden.net/wiki/Kecleon_(Pokémon),False
353,Shuppet,Shuppet,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,[],https://bulbapedia.bulbagarden.net/wiki/Shuppet_(Pokémon),False
354,Banette,Banette,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,"[{""name"": ""Banette Mega"", ""types"": [""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png""}]",https://bulbapedia.bulbagarden.net/wiki/Banette_(Pokémon),True
355,Duskull,Duskull,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,[],https://bulbapedia.bulbagarden.net/wiki/Duskull_(Pokémon),False
356,Dusclops,Dusclops,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,[],https://bulbapedia.bulbagarden.net/wiki/Dusclops_(Pokémon),False
357,Tropius,Tropius,"['grass', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,[],https://bulbapedia.bulbagarden.net/wiki/Tropius_(Pokémon),False
358,Chimecho,Chimecho,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,[],https://bulbapedia.bulbagarden.net/wiki/Chimecho_(Pokémon),False
359,Absol,Absol,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,"[{""name"": ""Absol Mega"", ""types"": [""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png""}]",https://bulbapedia.bulbagarden.net/wiki/Absol_(Pokémon),True
360,Wynaut,Wynaut,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,[],https://bulbapedia.bulbagarden.net/wiki/Wynaut_(Pokémon),False
361,Snorunt,Snorunt,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,[],https://bulbapedia.bulbagarden.net/wiki/Snorunt_(Pokémon),False
362,Glalie,Glalie,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,"[{""name"": ""Glalie Mega"", ""types"": [""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png""}]",https://bulbapedia.bulbagarden.net/wiki/Glalie_(Pokémon),True
363,Spheal,Spheal,"['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,[],https://bulbapedia.bulbagarden.net/wiki/Spheal_(Pokémon),False
364,Sealeo,Sealeo,"['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,[],https://bulbapedia.bulbagarden.net/wiki/Sealeo_(Pokémon),False
365,Walrein,Walrein,"['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,[],https://bulbapedia.bulbagarden.net/wiki/Walrein_(Pokémon),False
366,Clamperl,Clamperl,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,[],https://bulbapedia.bulbagarden.net/wiki/Clamperl_(Pokémon),False
367,Huntail,Huntail,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,[],https://bulbapedia.bulbagarden.net/wiki/Huntail_(Pokémon),False
368,Gorebyss,Gorebyss,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,[],https://bulbapedia.bulbagarden.net/wiki/Gorebyss_(Pokémon),False
369,Relicanth,Relicanth,"['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,[],https://bulbapedia.bulbagarden.net/wiki/Relicanth_(Pokémon),False
370,Luvdisc,Luvdisc,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,[],https://bulbapedia.bulbagarden.net/wiki/Luvdisc_(Pokémon),False
371,Bagon,Bagon,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,[],https://bulbapedia.bulbagarden.net/wiki/Bagon_(Pokémon),False
372,Shelgon,Shelgon,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,[],https://bulbapedia.bulbagarden.net/wiki/Shelgon_(Pokémon),False
373,Salamence,Salamence,"['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,"[{""name"": ""Salamence Mega"", ""types"": [""dragon"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png""}]",https://bulbapedia.bulbagarden.net/wiki/Salamence_(Pokémon),True
374,Beldum,Beldum,"['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,[],https://bulbapedia.bulbagarden.net/wiki/Beldum_(Pokémon),False
375,Metang,Metang,"['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,[],https://bulbapedia.bulbagarden.net/wiki/Metang_(Pokémon),False
376,Metagross,Metagross,"['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,"[{""name"": ""Metagross Mega"", ""types"": [""steel"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png""}]",https://bulbapedia.bulbagarden.net/wiki/Metagross_(Pokémon),True
377,Regirock,Regirock,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,[],https://bulbapedia.bulbagarden.net/wiki/Regirock_(Pokémon),False
378,Regice,Regice,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,[],https://bulbapedia.bulbagarden.net/wiki/Regice_(Pokémon),False
379,Registeel,Registeel,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,[],https://bulbapedia.bulbagarden.net/wiki/Registeel_(Pokémon),False
380,Latias,Latias,"['dragon', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,"[{""name"": ""Latias Mega"", ""types"": [""dragon"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png""}]",https://bulbapedia.bulbagarden.net/wiki/Latias_(Pokémon),True
381,Latios,Latios,"['dragon', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,"[{""name"": ""Latios Mega"", ""types"": [""dragon"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png""}]",https://bulbapedia.bulbagarden.net/wiki/Latios_(Pokémon),True
382,Kyogre,Kyogre,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,"[{""name"": ""Kyogre Primal"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png""}]",https://bulbapedia.bulbagarden.net/wiki/Kyogre_(Pokémon),True
383,Groudon,Groudon,['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,"[{""name"": ""Groudon Primal"", ""types"": [""ground"", ""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png""}]",https://bulbapedia.bulbagarden.net/wiki/Groudon_(Pokémon),True
384,Rayquaza,Rayquaza,"['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,"[{""name"": ""Rayquaza Mega"", ""types"": [""dragon"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png""}]",https://bulbapedia.bulbagarden.net/wiki/Rayquaza_(Pokémon),True
385,Jirachi,Jirachi,"['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,[],https://bulbapedia.bulbagarden.net/wiki/Jirachi_(Pokémon),False
386,Deoxys Normal,Deoxys,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,"[{""name"": ""Deoxys Attack"", ""types"": [""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png""}, {""name"": ""Deoxys Defense"", ""types"": [""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png""}, {""name"": ""Deoxys Speed"", ""types"": [""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png""}]",https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pokémon),True
387,Turtwig,Turtwig,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,[],https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pokémon),False
388,Grotle,Grotle,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,[],https://bulbapedia.bulbagarden.net/wiki/Grotle_(Pokémon),False
389,Torterra,Torterra,"['grass', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,[],https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pokémon),False
390,Chimchar,Chimchar,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,[],https://bulbapedia.bulbagarden.net/wiki/Chimchar_(Pokémon),False
391,Monferno,Monferno,"['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,[],https://bulbapedia.bulbagarden.net/wiki/Monferno_(Pokémon),False
392,Infernape,Infernape,"['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,[],https://bulbapedia.bulbagarden.net/wiki/Infernape_(Pokémon),False
393,Piplup,Piplup,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,[],https://bulbapedia.bulbagarden.net/wiki/Piplup_(Pokémon),False
394,Prinplup,Prinplup,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,[],https://bulbapedia.bulbagarden.net/wiki/Prinplup_(Pokémon),False
395,Empoleon,Empoleon,"['water', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,[],https://bulbapedia.bulbagarden.net/wiki/Empoleon_(Pokémon),False
396,Starly,Starly,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,[],https://bulbapedia.bulbagarden.net/wiki/Starly_(Pokémon),False
397,Staravia,Staravia,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,[],https://bulbapedia.bulbagarden.net/wiki/Staravia_(Pokémon),False
398,Staraptor,Staraptor,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,[],https://bulbapedia.bulbagarden.net/wiki/Staraptor_(Pokémon),False
399,Bidoof,Bidoof,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,[],https://bulbapedia.bulbagarden.net/wiki/Bidoof_(Pokémon),False
400,Bibarel,Bibarel,"['normal', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,[],https://bulbapedia.bulbagarden.net/wiki/Bibarel_(Pokémon),False
401,Kricketot,Kricketot,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,[],https://bulbapedia.bulbagarden.net/wiki/Kricketot_(Pokémon),False
402,Kricketune,Kricketune,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,[],https://bulbapedia.bulbagarden.net/wiki/Kricketune_(Pokémon),False
403,Shinx,Shinx,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,[],https://bulbapedia.bulbagarden.net/wiki/Shinx_(Pokémon),False
404,Luxio,Luxio,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,[],https://bulbapedia.bulbagarden.net/wiki/Luxio_(Pokémon),False
405,Luxray,Luxray,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,[],https://bulbapedia.bulbagarden.net/wiki/Luxray_(Pokémon),False
406,Budew,Budew,"['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,[],https://bulbapedia.bulbagarden.net/wiki/Budew_(Pokémon),False
407,Roserade,Roserade,"['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,[],https://bulbapedia.bulbagarden.net/wiki/Roserade_(Pokémon),False
408,Cranidos,Cranidos,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,[],https://bulbapedia.bulbagarden.net/wiki/Cranidos_(Pokémon),False
409,Rampardos,Rampardos,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,[],https://bulbapedia.bulbagarden.net/wiki/Rampardos_(Pokémon),False
410,Shieldon,Shieldon,"['rock', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,[],https://bulbapedia.bulbagarden.net/wiki/Shieldon_(Pokémon),False
411,Bastiodon,Bastiodon,"['rock', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,[],https://bulbapedia.bulbagarden.net/wiki/Bastiodon_(Pokémon),False
412,Burmy,Burmy,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,[],https://bulbapedia.bulbagarden.net/wiki/Burmy_(Pokémon),False
413,Wormadam Plant,Wormadam,"['bug', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,"[{""name"": ""Wormadam Sandy"", ""types"": [""bug"", ""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png""}, {""name"": ""Wormadam Trash"", ""types"": [""bug"", ""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png""}]",https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pokémon),True
414,Mothim,Mothim,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,[],https://bulbapedia.bulbagarden.net/wiki/Mothim_(Pokémon),False
415,Combee,Combee,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,[],https://bulbapedia.bulbagarden.net/wiki/Combee_(Pokémon),False
416,Vespiquen,Vespiquen,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,[],https://bulbapedia.bulbagarden.net/wiki/Vespiquen_(Pokémon),False
417,Pachirisu,Pachirisu,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,[],https://bulbapedia.bulbagarden.net/wiki/Pachirisu_(Pokémon),False
418,Buizel,Buizel,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,[],https://bulbapedia.bulbagarden.net/wiki/Buizel_(Pokémon),False
419,Floatzel,Floatzel,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,[],https://bulbapedia.bulbagarden.net/wiki/Floatzel_(Pokémon),False
420,Cherubi,Cherubi,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,[],https://bulbapedia.bulbagarden.net/wiki/Cherubi_(Pokémon),False
421,Cherrim,Cherrim,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,[],https://bulbapedia.bulbagarden.net/wiki/Cherrim_(Pokémon),False
